Name,Year,Languages,Countries,Genres,Budget,domestic_gross,domestic_percentage,foreign_gross,foreign_percentage,worldwide_gross
bad company,1946,english,united kingdom,"short film, drama",70000000.0,30160161.0,0.4360915383062801,39000000.0,0.5639084616937199,69160161.0
bad company,1995,english,united states of america,"crime fiction, thriller, psychological thriller, erotic thriller, drama, crime thriller, action",70000000.0,30160161.0,0.4360915383062801,39000000.0,0.5639084616937199,69160161.0
bad company,1931,english,united states of america,"drama, pre-code",70000000.0,30160161.0,0.4360915383062801,39000000.0,0.5639084616937199,69160161.0
bad company,1992,english,united kingdom,"crime fiction, short film, drama",70000000.0,30160161.0,0.4360915383062801,39000000.0,0.5639084616937199,69160161.0
bad company,1972,english,united states of america,"action/adventure, acid western, western, action",70000000.0,30160161.0,0.4360915383062801,39000000.0,0.5639084616937199,69160161.0
bad company,1980,english,canada,drama,70000000.0,30160161.0,0.4360915383062801,39000000.0,0.5639084616937199,69160161.0
bad company,2002,english,united states of america,"action/adventure, thriller, action, comedy, spy",70000000.0,30160161.0,0.4360915383062801,39000000.0,0.5639084616937199,69160161.0
bad company,1925,"silent film, english",united states of america,"silent film, drama, indie, black-and-white",70000000.0,30160161.0,0.4360915383062801,39000000.0,0.5639084616937199,69160161.0
bad company,1986,spanish,argentina,drama,70000000.0,30160161.0,0.4360915383062801,39000000.0,0.5639084616937199,69160161.0
bad santa,2003,english,"united states of america, germany","crime fiction, crime comedy, holiday film, cult, christmas movie, comedy, black comedy",18000000.0,60060328.0,0.7785176852755358,17086703.0,0.2214823147244642,77147031.0
bad teacher,2011,english,united states of america,"romantic comedy, romance film, comedy of manners, drama, comedy",19000000.0,100292856.0,0.4638946320431876,115904636.0,0.5361053679568124,216197492.0
bait,1950,english,united kingdom,"crime fiction, drama",35000000.0,15325127.0,0.9905091588536664,146842.0,0.0094908411463337,15471969.0
bait,2000,english,"united states of america, canada","thriller, crime fiction, adventure, action/adventure, drama, comedy, crime thriller, action",35000000.0,15325127.0,0.9905091588536664,146842.0,0.0094908411463337,15471969.0
bamboozled,2000,english,united states of america,"media satire, indie, comedy-drama, satire, drama, comedy, black comedy, music",10000000.0,2274979.0,0.9234180991618128,188671.0,0.0765819008381872,2463650.0
bandits,1997,"german, english","france, germany","crime fiction, musical, action, drama, world cinema",75000000.0,41575141.0,0.5808600642505196,30000000.0,0.4191399357494804,71575141.0
bandits,2001,english,united states of america,"romantic comedy, crime fiction, buddy film, heist, drama, comedy, romance film",75000000.0,41575141.0,0.5808600642505196,30000000.0,0.4191399357494804,71575141.0
bangkok dangerous,2008,"english, thai",united states of america,"crime fiction, thriller, gangster film, action/adventure, crime thriller, action",45000000.0,15298133.0,0.3282992689857338,31300000.0,0.6717007310142662,46598133.0
bangkok dangerous,1999,thai,thailand,"crime fiction, thriller, world cinema, drama, crime thriller, action",45000000.0,15298133.0,0.3282992689857338,31300000.0,0.6717007310142662,46598133.0
barbershop,2002,english,united states of america,"ensemble film, comedy, workplace comedy",12000000.0,75782105.0,0.983366808573101,1281819.0,0.016633191426899,77063924.0
barbershop 2: back in business,2004,english,united states of america,"ensemble film, comedy, workplace comedy",18000000.0,65111277.0,0.9866623475211516,880171.0,0.0133376524788484,65991448.0
basic,2003,english,"united states of america, canada, germany","thriller, crime fiction, detective fiction, detective, psychological thriller, action/adventure, drama, crime thriller, action",50000000.0,26793311.0,0.6261207643076094,15999250.0,0.3738792356923905,42792561.0
basic instinct 2,2006,english,"united states of america, spain, united kingdom, germany","crime fiction, thriller, erotic thriller, psychological thriller, mystery, crime thriller",70000000.0,5971336.0,0.1545797745441965,32658142.0,0.8454202254558034,38629478.0
batman begins,2005,"standard mandarin, urdu, english","united states of america, united kingdom","crime fiction, thriller, superhero movie, crime drama, superhero, action/adventure, drama, reboot, action thrillers, action",150000000.0,205343774.0,0.5498653031500266,168100000.0,0.4501346968499735,373443774.0
battleship,2012,english,united states of america,"science fiction, action",220000000.0,65422625.0,0.2085735416772099,248244317.0,0.79142645832279,313666942.0
be cool,2005,english,united states of america,"crime fiction, crime comedy, comedy",75000000.0,56046979.0,0.5852632013569733,39716737.0,0.4147367986430267,95763716.0
be kind rewind,2008,english,"united states of america, united kingdom","comedy of errors, drama, comedy",20000000.0,11175164.0,0.361723138939104,19719083.0,0.6382768610608959,30894247.0
beastly,2011,english,united states of america,"science fiction, fantasy, fantasy drama, drama, romantic drama, romance film, romantic fantasy, teen",17000000.0,27865571.0,0.6450022791619601,15336712.0,0.35499772083804,43202283.0
beasts of the southern wild,2012,english,united states of america,"fantasy, drama",1800000.0,12795746.0,0.549996707519218,10469386.0,0.4500032924807819,23265132.0
beautiful boy,2010,english,united states of america,"drama, indie",25000000.0,7649973.0,0.2412379314780315,24061346.0,0.7587620685219685,31711319.0
beautiful creatures,2001,"english, german",united kingdom,"crime fiction, thriller, drama, comedy, black comedy, crime thriller, suspense",50000000.0,19452138.0,0.3226809882129711,40830738.0,0.6773190117870289,60282876.0
beauty shop,2005,english,united states of america,comedy,25000000.0,36351350.0,0.9478505971758492,2000000.0,0.0521494028241509,38351350.0
because i said so,2007,"standard mandarin, english",united states of america,"romantic comedy, romance film, drama, domestic comedy, comedy",39000000.0,42674040.0,0.6136720758601169,26864793.0,0.3863279241398831,69538833.0
becoming jane,2007,english,"ireland, united kingdom","biography, costume drama, period piece, drama, biopic [feature], romantic drama, romance film, biographical film",16500000.0,18670946.0,0.4740273227488505,20716965.0,0.5259726772511495,39387911.0
bedazzled,1967,english,"england, united kingdom","romantic comedy, black comedy, romance film, fantasy, comedy",48000000.0,37886980.0,0.4191816249761792,52496228.0,0.5808183750238208,90383208.0
bedazzled,2000,"russian, english, spanish","united states of america, germany","romantic comedy, black comedy, romance film, fantasy, comedy",48000000.0,37886980.0,0.4191816249761792,52496228.0,0.5808183750238208,90383208.0
bedtime stories,2008,english,united states of america,"fantasy adventure, fantasy, comedy, family film, fantasy comedy, ""childrens fantasy""",80000000.0,110101975.0,0.4971441028512644,111366960.0,0.5028558971487356,221468935.0
bee movie,2007,english,united states of america,"adventure, ""childrens/family"", computer animation, animation, comedy, family film",150000000.0,126631277.0,0.431431318571097,166883059.0,0.568568681428903,293514336.0
beerfest,2006,"english, german","united states of america, australia","comedy, absurdism",17500000.0,19185184.0,0.9410223284284068,1202413.0,0.0589776715715932,20387597.0
before sunset,2004,"french, english",united states of america,"romantic drama, romance film, drama, comedy, indie",2000000.0,5820649.0,0.3672389592800749,10029110.0,0.6327610407199251,15849759.0
being julia,2004,english,"united states of america, canada, united kingdom, hungary","lgbt, romantic comedy, comedy-drama, period piece, drama, comedy, film adaptation, romantic drama, romance film",18000000.0,7739049.0,0.5341435966844518,6749656.0,0.4658564033155482,14488705.0
bend it like beckham,2002,"hindi, punjabi, english, german","united states of america, united kingdom, germany","indie, comedy-drama, sports, drama, comedy, coming of age, romance film, domestic comedy, teen",5600000.0,32543449.0,0.4249416645264055,44039884.0,0.5750583354735945,76583333.0
beowulf,2007,"old english, english",united states of america,"computer animation, action, fantasy, adventure, animation",150000000.0,82280579.0,0.418957227991146,114113166.0,0.5810427720088539,196393745.0
beowulf,1999,english,united states of america,"science fiction, horror, adventure, costume drama, action/adventure, drama, film adaptation, action",150000000.0,82280579.0,0.418957227991146,114113166.0,0.5810427720088539,196393745.0
best in show,2000,english,united states of america,"parody, lgbt, mockumentary, indie, ensemble film, comedy of manners, sports, comedy, cult",6000000.0,18715392.0,0.900230481112728,2074164.0,0.099769518887272,20789556.0
beverly hills chihuahua,2008,english,united states of america,"adventure, animal picture, ""childrens"", adventure comedy, comedy, family film",20000000.0,94514402.0,0.6128616571297877,59703766.0,0.3871383428702122,154218168.0
bewitched,2005,english,united states of america,"romantic comedy, romance film, fantasy, comedy",80000000.0,63313159.0,0.4817393634900824,68113010.0,0.5182606365099176,131426169.0
bewitched,1945,english,united states of america,film noir,80000000.0,63313159.0,0.4817393634900824,68113010.0,0.5182606365099176,131426169.0
beyond borders,2003,"german, english","united states of america, germany","adventure, action/adventure, period piece, drama, war film, romantic drama, romance film",60000000.0,4430101.0,0.3784793031218619,7274901.0,0.621520696878138,11705002.0
big fat liar,2002,english,"united states of america, germany","comedy, family film, ""childrens/family"", adventure, slapstick",15000000.0,48360547.0,0.912286046959676,4649742.0,0.0877139530403239,53010289.0
big fish,2003,english,united states of america,"family drama, adventure, film adaptation, comedy-drama, period piece, fantasy, comedy, war film, drama, fantasy comedy",70000000.0,66809693.0,0.5373528157453126,57521456.0,0.4626471842546875,124331149.0
big miracle,2012,english,"united states of america, united kingdom","romance film, drama",40000000.0,20157300.0,0.7977187569750379,5111380.0,0.2022812430249621,25268680.0
big momma's house,2000,english,"united states of america, germany","crime fiction, comedy of errors, action, comedy, slapstick",33000000.0,117559438.0,0.6757864899517553,56400000.0,0.3242135100482446,173959438.0
big momma's house 2,2006,english,united states of america,"thriller, crime fiction, action/adventure, comedy, action, slapstick",40000000.0,70165972.0,0.495792142166952,71356989.0,0.504207857833048,141522961.0
"big mommas: like father, like son",2011,english,united states of america,"action/adventure, action, comedy",32000000.0,37915414.0,0.4585465947793429,44770652.0,0.5414534052206571,82686066.0
billy elliot,2000,english,"france, england, united kingdom","lgbt, dance, indie, family drama, comedy-drama, childhood drama, period piece, coming of age, comedy, drama",5000000.0,21995263.0,0.2012738841962706,87285000.0,0.7987261158037293,109280263.0
birth,1984,japanese,japan,"anime, fantasy",20000000.0,5095038.0,0.2129543668318294,18830454.0,0.7870456331681706,23925492.0
